ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD05372,Flumevale,Yes,Irrigation,Earth,5.634,0.08,3550.0,1960.0,1997.0,0.00788,7.98987,Uncontrolled,2.0,16.56,Significant,Fair,2021.0,0.1503,8.1,260.9,24.6,293.6,44.12808
SOAD11286,Flumevale,Yes,Recreation,Earth,3.498,0.133,11520.799999999988,1966.0,1999.0,0.00788,7.98987,Uncontrolled,2.0,1.59,Significant,Fair,2022.0,0.1333,11.7,704.8,4.9,721.4,96.16262
SOAD03788,Flumevale,Yes,Recreation,Earth,2.778,0.1,698.0,1933.0,1995.0,0.01773,7.98987,Uncontrolled,2.0,0.0,Significant,Satisfactory,2022.0,0.1303,43.8,343.5,5.8,393.1,51.22093
SOAD08746,Flumevale,Yes,Flood Risk Reduction,Earth,13.48,0.12,8900.0,2005.0,2006.0,0.00788,0.0,Uncontrolled,1.0,0.0,High,Fair,2020.0,0.0965,8.6,531.1,14.46,554.1600000000001,53.47644000000001
SOAD10234,Flumevale,Yes,Water Supply,Earth,7.349,0.06,36084.79999999999,2007.0,2016.0,0.00788,0.0,Uncontrolled,2.0,3.35,Significant,Satisfactory,2021.0,0.1222,33.1,879.3,54.1,966.5,118.1063
SOAD12835,Flumevale,Yes,Water Supply,Earth,7.45,0.093,7400.0,1964.0,2011.0,0.00788,0.0,Uncontrolled,2.0,4.63,Significant,Satisfactory,2021.0,0.1031,39.9,162.8,46.6,249.3,25.70283
SOAD01805,Flumevale,No,Debris Control,Earth,24.241,0.167,0.0,1938.0,1993.0,0.00788,13.31645,Uncontrolled,5.0,3.238000000000003,High,Not Available,2020.2,0.078,32.3,681.5,23.82,737.62,57.53436
SOAD13805,Flumevale,No,Fish and Wildlife Pond,Earth,4.377,0.058,2461.0,1934.0,1971.0,0.0,0.0,Uncontrolled,2.0,25.04,Significant,Not Rated,2022.0,0.1194,5.0,123.9,29.439999999999998,158.34,18.905796000000002
SOAD03137,Flumevale,Yes,Hydroelectric,Earth,9.44,0.136,44869.399999999994,1983.0,1992.0,0.0197,51.66782600000033,Missing,2.0,27.386,Low,Satisfactory,2023.0,0.0644,15.0,8.5,45.64,69.14,4.452616
SOAD18509,Flumevale,Yes,Recreation,Earth,5.384,0.193,23467.0,1961.0,2011.0,0.01576,0.0,Missing,2.0,6.48,Significant,Satisfactory,2021.0,0.1246,38.9,358.6,4.3,401.8,50.064280000000004
SOAD20558,Flumevale,Yes,Recreation,Other,4.556,0.284,0.0,1940.0,2002.0,0.02364,0.0,Uncontrolled,2.0,0.0,Significant,Fair,2022.0,0.1407,13.2,108.1,8.7,130.0,18.291
SOAD10593,Flumevale,Yes,Missing,Earth,8.948,0.16,21549.199999999983,1953.0,1982.0,0.03349,45.27593,Uncontrolled,6.0,1.61,Low,Unsatisfactory,2011.0,0.0936,5.4,953.9,15.38,974.68,91.230048
SOAD12130,Flumevale,Yes,Irrigation,Earth,13.105,0.1,0.0,1990.0,2000.0,0.01576,12.251134000000093,Missing,1.0,24.472,Significant,Fair,2017.0,0.1522,46.3,199.0,9.4,254.70000000000002,38.76534
SOAD20636,Flumevale,Yes,Water Supply,Earth,9.271,0.167,600.0,1982.0,1998.0,0.01773,0.0,Missing,6.0,1.61,Low,Satisfactory,2016.0,0.0438,8.9,821.9,13.7,844.5,36.9891
SOAD00507,Flumevale,Yes,Water Supply,Earth,16.582,0.087,16850.0,1989.0,1994.0,0.00788,0.0,Uncontrolled,6.0,9.41,Low,Not Rated,2010.4,0.0624,31.2,217.4,11.0,259.6,16.19904
SOAD14947,Flumevale,Yes,Irrigation,Earth,11.707,0.037,0.0,1973.0,1995.0,0.00788,0.0,Uncontrolled,0.0,13.27,Low,Not Rated,2018.8,0.0843,26.7,123.1,23.4,173.2,14.60076
SOAD18593,Flumevale,Yes,Water Supply,Earth,14.382,0.209,42500.0,1922.0,2007.0,0.00788,0.0,Missing,1.0,6.388000000000002,Low,Satisfactory,2017.0,0.0786,34.9,17.3,67.0,119.2,9.36912
SOAD20352,Flumevale,Yes,Flood Risk Reduction,Earth,13.481,0.05,145.0,1974.0,1977.0,0.00788,0.0,Missing,3.0,1.69,Low,Not Rated,2013.0,0.1019,8.8,357.6,21.24,387.64000000000004,39.500516000000005
SOAD02117,Flumevale,Yes,Recreation,Earth,11.511,0.14,17505.399999999994,1971.0,2003.0,0.01576,0.0,Uncontrolled,6.0,33.304,Low,Fair,2018.0,0.0524,28.1,23.7,3.9,55.699999999999996,2.9186799999999997
SOAD06483,Flumevale,No,Missing,Earth,8.502,0.0,0.0,1944.0,1989.0,0.0197,1078.63245,Missing,0.0,11.13,Significant,Not Available,2020.6,0.1584,30.1,235.0,27.48,292.58000000000004,46.34467200000001
SOAD09248,Flumevale,Yes,Other,Earth,15.568,0.133,42562.0,1979.0,2002.0,0.00788,0.0,Missing,6.0,24.89,Low,Not Rated,2017.0,0.0225,20.2,171.7,18.36,210.26,4.730849999999999
SOAD12911,Flumevale,Yes,Water Supply,Earth,31.238,0.1,57000.0,1940.0,1997.0,0.00788,0.0,Missing,1.0,0.16,High,Satisfactory,2017.0,0.069,31.5,144.8,32.6,208.9,14.414100000000001
SOAD20752,Flumevale,Yes,Water Supply,Earth,12.74,0.111,17065.0,1962.0,2001.0,0.01773,0.0,Missing,1.0,0.47,High,Satisfactory,2017.0,0.0782,18.6,665.2,62.6,746.4000000000001,58.36848000000001
SOAD02445,Flumevale,Yes,Irrigation,Earth,9.043,0.243,8100.0,2006.0,1994.0,0.02364,0.0,Uncontrolled,6.0,15.156,Low,Satisfactory,2015.0,0.0523,38.9,14.7,36.4,90.0,4.707
SOAD02894,Flumevale,Yes,Debris Control,Earth,13.579,0.088,28000.0,1962.0,1998.0,0.00788,2.66329,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0753,16.4,234.3,27.48,278.18,20.946954
SOAD06402,Flumevale,Yes,Water Supply,Other,61.175,0.335,0.0,1968.0,1999.0,0.00788,0.0,Missing,1.0,22.034,Significant,Satisfactory,2017.0,0.1129,46.1,315.0,8.6,369.70000000000005,41.73913
SOAD19913,Flumevale,No,Other,Earth,5.106,0.033,5554.399999999994,1942.0,1988.0,33.168496,1014.1808319999999,Missing,1.0,1.01,High,Not Available,2020.4,0.1051,885.0,246.6,44.94,1176.54,123.654354
SOAD00632,Flumevale,Yes,Irrigation,Earth,8.833,0.067,18609.600000000006,1946.0,1994.0,0.01576,0.0,Uncontrolled,6.0,6.58,Low,Not Rated,2015.4,0.0804,25.1,330.2,20.9,376.2,30.24648
SOAD01721,Flumevale,Yes,Water Supply,Earth,10.502,0.347,11400.0,1954.0,1997.0,0.01576,0.0,Missing,1.0,1.7880000000000038,High,Satisfactory,2017.0,0.0723,25.1,850.6,13.4,889.1,64.28193
SOAD03347,Flumevale,No,Irrigation,Concrete,10.727,0.055,1750.0,1965.0,1962.0,0.01773,69.24554,Uncontrolled,3.0,73.82,Low,Satisfactory,2023.0,0.0772,21.9,157.4,46.5,225.8,17.43176
SOAD08116,Flumevale,Yes,Hydroelectric,Earth,14.519,0.15,16585.399999999994,1906.0,1987.0,0.02364,30.894164000000046,Uncontrolled,3.0,3.27,Low,Fair,2023.0,0.081,26.4,328.2,79.0,433.59999999999997,35.1216
SOAD08173,Flumevale,Yes,Debris Control,Earth,23.083,0.082,62000.0,1957.0,1999.0,0.01773,17.045055999999477,Missing,1.0,0.16,High,Satisfactory,2017.0,0.0867,41.5,699.0,45.26,785.76,68.125392
SOAD11011,Flumevale,Yes,Recreation,Earth,7.912,0.07,3641.0,1955.0,2008.0,0.0,15.97974,Uncontrolled,2.0,0.0,Significant,Not Rated,2020.8,0.1786,5.9,554.8,4.3,564.9999999999999,100.90899999999998
SOAD19635,Flumevale,Yes,Flood Risk Reduction,Earth,13.349,0.07,10875.0,1959.0,1998.0,0.01576,0.0,Uncontrolled,3.0,12.74,Low,Satisfactory,2019.0,0.0613,7.7,425.9,47.099999999999994,480.69999999999993,29.466909999999995
SOAD06018,Flumevale,Yes,Recreation,Earth,6.087,0.083,25588.600000000006,1935.0,2016.0,0.01773,7.98987,Missing,2.0,27.72,Significant,Satisfactory,2019.0,0.1228,18.5,472.8,3.1,494.40000000000003,60.712320000000005
SOAD06333,Flumevale,Yes,Irrigation,Earth,14.307,0.07,0.0,1973.0,2009.0,0.00788,0.0,Uncontrolled,0.0,12.97,Low,Fair,2019.0,0.0768,41.0,372.3,42.0,455.3,34.96704
SOAD07705,Flumevale,Yes,Missing,Earth,11.951,0.077,0.0,1950.0,2010.0,0.01379,44.21061399999985,Missing,1.0,2.3,High,Fair,2017.0,0.1022,16.9,449.3,41.480000000000004,507.68,51.884896
SOAD12420,Flumevale,Yes,Water Supply,Earth,14.684,0.097,19400.0,1969.0,2006.0,0.01576,0.0,Missing,0.5,16.274,Low,Satisfactory,2017.0,0.0489,47.3,22.6,12.9,82.80000000000001,4.048920000000001
SOAD13479,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,23.569,0.163,83018.0,1962.0,1969.0,0.07683,16.512398000000303,Missing,5.0,6.21,Low,Not Rated,2019.2,0.0705,19.4,309.7,30.9,359.99999999999994,25.379999999999992
SOAD02075,Flumevale,No,Other,Earth,26.928,0.133,398744.0,1964.0,2006.0,3.8281039999999997,10645.170129999999,Missing,1.0,6.39,High,Not Available,2021.0,0.0841,520.5,161.2,39.040000000000006,720.74,60.614233999999996
SOAD03528,Flumevale,Yes,Water Supply,Earth,14.85,0.117,9600.0,1962.0,1997.0,0.00788,3.7286059999998997,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1102,45.6,595.7,5.3,646.6,71.25532000000001
SOAD04421,Flumevale,Yes,Recreation,Earth,8.878,0.043,5108.0,1935.0,2000.0,0.01576,0.0,Uncontrolled,6.0,8.11,Low,Satisfactory,2009.0,0.0345,29.4,364.8,5.4,399.59999999999997,13.7862
SOAD08897,Flumevale,Yes,Debris Control,Gravity,15.149,0.196,46893.0,1965.0,2003.0,0.0906199999999999,15249.99854,Uncontrolled,5.0,0.0,Low,Fair,2012.0,0.057,18.9,681.4,24.48,724.78,41.31246
SOAD09829,Flumevale,No,Recreation,Earth,9.463,0.07,32916.399999999994,1955.0,1998.0,0.08510399999999985,0.0,Uncontrolled,10.0,28.59,Low,Not Rated,2017.2,0.057,19.8,210.7,2.9,233.4,13.3038
SOAD10422,Flumevale,Yes,Other,Gravity,10.899,0.133,16216.0,1968.0,1987.0,0.16942,0.0,Missing,5.0,9.83,Low,Not Rated,2016.2,0.0904,8.7,381.9,22.64,413.23999999999995,37.35689599999999
SOAD14395,Flumevale,Yes,Water Supply,Earth,24.015,0.08,75722.0,1980.0,1997.0,0.00788,42.61264,Uncontrolled,0.0,3.2,Low,Not Rated,2020.2,0.1188,23.7,914.3,20.7,958.7,113.89356000000001
SOAD01676,Flumevale,Yes,Missing,Earth,9.449,0.08,28981.79999999999,1982.0,1996.0,0.00788,0.0,Uncontrolled,6.0,0.0,Low,Satisfactory,2020.0,0.0327,20.7,105.1,29.84,155.64,5.089428
SOAD03436,Flumevale,Yes,Other,Earth,10.554,0.063,16600.400000000023,1974.0,2001.0,0.01576,0.0,Uncontrolled,0.0,0.0,Low,Not Rated,2018.2,0.0814,47.1,910.2,18.04,975.34,79.39267600000001
SOAD05014,Flumevale,Yes,Debris Control,Earth,13.242,0.127,0.0,1962.0,1999.0,0.01773,5.32658,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0812,28.7,772.7,27.240000000000002,828.6400000000001,67.285568
SOAD10817,Flumevale,Yes,Fish and Wildlife Pond,Gravity,10.902,0.023,18499.20000000001,1983.0,1998.0,0.01773,95.87844,Uncontrolled,6.0,24.83,Low,Fair,2020.0,0.0564,29.8,451.0,27.1,507.90000000000003,28.64556
SOAD11258,Flumevale,Yes,Other,Earth,13.153,0.117,22260.0,1950.0,2007.0,0.0197,39.94935000000032,Missing,1.0,2.35,High,Fair,2017.0,0.1139,46.1,848.3,36.16,930.56,105.99078399999999
SOAD14220,Flumevale,Yes,Water Supply,Earth,10.841,0.094,26000.0,2006.0,2004.0,0.01576,0.0,Uncontrolled,6.0,1.63,Low,Not Rated,2011.8,0.0568,46.1,930.7,15.7,992.5000000000001,56.37400000000001
SOAD18608,Flumevale,Yes,Water Supply,Earth,52.641,0.339,0.0,1958.0,1997.0,0.01773,4.793922000000066,Missing,1.0,0.14,High,Satisfactory,2017.0,0.0899,27.4,602.3,12.9,642.5999999999999,57.769739999999985
SOAD06890,Flumevale,Yes,Irrigation,Earth,10.521,0.108,11298.399999999965,1960.0,1986.0,0.01773,0.0,Uncontrolled,6.0,31.99,Low,Not Rated,2013.6,0.0862,31.4,230.2,16.8,278.4,23.998079999999998
SOAD07167,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.485,0.073,6700.0,1992.0,2000.0,0.00788,0.0,Uncontrolled,6.0,17.91,Low,Not Rated,2014.8,0.0478,16.7,213.8,31.56,262.06,12.526468000000001
SOAD11290,Flumevale,Yes,Irrigation,Earth,10.449,0.055,13605.0,1953.0,1994.0,0.00788,7.98987,Missing,6.0,9.78,Low,Not Rated,2015.2,0.0363,46.6,253.5,21.2,321.3,11.66319
SOAD12393,Flumevale,Yes,Irrigation,Earth,11.377,0.091,17851.600000000006,1965.0,1991.0,0.01773,0.0,Uncontrolled,6.0,3.22,Low,Satisfactory,2020.0,0.0319,34.2,780.8,44.8,859.8,27.427619999999997
SOAD13603,Flumevale,Yes,Water Supply,Other,11.27,0.337,152000.0,2011.0,1998.0,0.00197,0.5326580000000831,Missing,1.0,0.8,High,Satisfactory,2017.0,0.0846,11.8,182.2,5.7,199.7,16.894619999999996
SOAD20735,Flumevale,Yes,Recreation,Earth,4.735,0.073,0.0,1967.0,2016.0,0.01773,13.31645,Uncontrolled,2.0,1.54,Significant,Satisfactory,2022.0,0.1176,22.7,569.7,6.0,598.4000000000001,70.37184
SOAD01605,Flumevale,Yes,Water Supply,Earth,15.335,0.147,27333.0,1948.0,1997.0,0.01576,0.0,Missing,0.5,17.648,Low,Poor,2018.0,0.1049,6.7,16.4,41.3,64.39999999999999,6.755559999999998
SOAD01826,Flumevale,Yes,Water Supply,Earth,11.195,0.072,0.0,1969.0,2007.0,0.00788,7.98987,Uncontrolled,6.0,3.07,Low,Fair,2019.0,0.0568,5.9,621.6,32.0,659.5,37.4596
SOAD02825,Flumevale,Yes,Flood Risk Reduction,Earth,9.257,0.149,0.0,1957.0,1996.0,0.01576,0.0,Uncontrolled,6.0,13.92,Low,Satisfactory,2013.0,0.0506,20.9,383.3,24.1,428.3,21.67198
SOAD03656,Flumevale,Yes,Water Supply,Other,9.395,0.292,0.0,1970.0,1995.0,0.00788,0.0,Missing,1.0,0.2959999999999994,High,Satisfactory,2017.0,0.0824,39.6,587.7,56.5,683.8000000000001,56.34512000000001
SOAD03914,Flumevale,Yes,Recreation,Earth,8.851,0.134,8000.0,1984.0,1996.0,0.00788,7.98987,Uncontrolled,6.0,3.3,Low,Not Rated,2013.6,0.058,30.3,391.5,9.1,430.90000000000003,24.992200000000004
SOAD18320,Flumevale,Yes,Water Supply,Earth,15.01,0.067,11000.0,1890.0,2005.0,0.01576,2.66329,Missing,1.0,0.79,High,Satisfactory,2017.0,0.0941,33.6,569.5,15.0,618.1,58.16321000000001
SOAD02366,Flumevale,Yes,Debris Control,Earth,26.889,0.619,379000.0,1980.0,1999.0,0.02364,26.6329,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1031,27.1,952.3,48.419999999999995,1027.82,105.96824199999999
SOAD04740,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.287,0.0,0.0,1954.0,1979.0,0.0,0.0,Missing,0.0,15.562,Significant,Not Available,2019.6,0.1843,28.9,448.7,30.46,508.05999999999995,93.63545799999999
SOAD05331,Flumevale,Yes,Water Supply,Earth,7.127,0.56,11822.0,1996.0,1997.0,0.01576,0.0,Missing,2.0,11.47,Significant,Fair,2020.0,0.142,42.4,176.2,22.3,240.9,34.2078
SOAD08968,Flumevale,Yes,Irrigation,Earth,18.088,0.117,32000.0,1953.0,1985.0,0.01576,6.391896000000088,Missing,1.0,31.372,Significant,Fair,2017.0,0.1225,5.4,179.7,30.2,215.29999999999998,26.374249999999996
SOAD09486,Flumevale,Yes,Water Supply,Earth,12.535,0.067,0.0,1929.0,1979.0,0.01576,6.391896000000088,Missing,1.0,7.627999999999998,Significant,Not Rated,2022.0,0.1499,19.8,155.4,62.8,238.0,35.6762
SOAD10560,Flumevale,Yes,Other,Earth,17.26,0.09,18300.0,1962.0,2005.0,0.01773,0.0,Missing,0.5,16.274,Low,Satisfactory,2017.0,0.0746,43.6,19.5,40.84,103.94,7.753924
SOAD10701,Flumevale,Yes,Recreation,Earth,9.345,0.09,6140.0,1955.0,2005.0,0.01773,47.93922,Missing,0.0,144.73,Low,Fair,2014.0,0.0886,19.7,176.4,2.9,199.0,17.6314
SOAD14640,Flumevale,Yes,Irrigation,Earth,12.453,0.077,12227.599999999977,1958.0,1996.0,0.01576,13.31645,Missing,0.0,22.22,Low,Satisfactory,2016.0,0.0694,45.5,307.6,5.5,358.6,24.886840000000003
SOAD00298,Flumevale,Yes,Hydroelectric,Earth,11.238,0.073,9137.599999999977,1904.0,1969.0,0.01576,74.57212,Missing,6.0,23.39,Low,Satisfactory,2015.0,0.0429,18.9,127.3,74.5,220.7,9.468029999999999
SOAD04543,Flumevale,Yes,Flood Risk Reduction,Earth,7.983,0.082,0.0,1958.0,1999.0,0.01773,0.0,Uncontrolled,3.0,0.0,Significant,Satisfactory,2021.0,0.1271,19.6,809.3,21.42,850.3199999999999,108.07567199999998
SOAD11269,Flumevale,Yes,Debris Control,Earth,15.13,0.088,33000.0,1986.0,1996.0,0.01773,5.32658,Missing,1.0,4.99,Significant,Satisfactory,2017.0,0.0987,12.4,722.7,19.02,754.12,74.43164399999999
SOAD16708,Flumevale,Yes,Other,Gravity,15.237,0.012,3672.0,1953.0,2005.0,0.01773,3177.30497,Missing,0.5,16.022,Low,Satisfactory,2017.0,0.0718,31.7,11.0,36.78,79.48,5.706664000000001
SOAD20505,Flumevale,Yes,Recreation,Earth,9.89,0.071,0.0,1954.0,2005.0,0.01576,13.31645,Uncontrolled,6.0,8.37,Low,Fair,2022.0,0.0356,7.4,233.2,8.4,249.0,8.8644
SOAD03390,Flumevale,No,Recreation,Earth,8.866,0.072,2891.0,1938.0,2007.0,0.08983199999999991,26.6329,Controlled,10.0,19.44,Low,Not Rated,2019.0,0.0195,8.3,302.5,6.2,317.0,6.1815
SOAD04757,Flumevale,Yes,Irrigation,Earth,9.706,0.07,0.0,1953.0,1985.0,0.01773,0.0,Uncontrolled,6.0,23.17,Low,Not Rated,2011.8,0.0821,25.6,280.5,11.7,317.8,26.091380000000004
SOAD01286,Flumevale,Yes,Water Supply,Earth,10.164,0.344,2500.0,1964.0,2007.0,0.01773,0.0,Missing,1.0,0.7319999999999993,High,Satisfactory,2017.0,0.0855,11.3,601.4,68.7,681.4,58.2597
SOAD06818,Flumevale,Yes,Irrigation,Earth,12.671,0.133,2015.0,1936.0,1998.0,0.01773,21.30632,Uncontrolled,2.0,3.31,Significant,Fair,2022.0,0.1386,41.9,113.4,12.7,168.0,23.2848
SOAD09813,Flumevale,Yes,Flood Risk Reduction,Earth,12.88,0.179,17400.0,1959.0,1997.0,0.02561,0.0,Uncontrolled,3.0,8.19,Low,Satisfactory,2020.0,0.0821,28.7,436.8,65.86,531.36,43.624656
SOAD12655,Flumevale,Yes,Debris Control,Earth,18.056,0.308,83000.0,1966.0,1999.0,0.00788,2.66329,Missing,1.0,0.16,High,Satisfactory,2017.0,0.0912,26.6,764.5,50.05999999999999,841.16,76.713792
SOAD16968,Flumevale,Yes,Irrigation,Earth,12.899,0.088,12587.0,1955.0,2000.0,0.01576,0.0,Missing,6.0,10.88,Low,Not Rated,2016.6,0.0835,39.5,433.0,40.3,512.8,42.818799999999996
SOAD05259,Flumevale,Yes,Fish and Wildlife Pond,Earth,9.762,0.227,16517.0,1970.0,2001.0,0.03349,0.0,Missing,0.0,16.59,Low,Fair,2018.0,0.097,39.7,245.9,24.4,310.0,30.07
SOAD10322,Flumevale,Yes,Water Supply,Earth,13.184,0.367,38500.0,1965.0,2003.0,0.01576,9.58784400000036,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0951,39.8,562.7,48.2,650.7,61.88157
SOAD15752,Flumevale,Yes,Irrigation,Earth,9.213,0.267,0.0,1979.0,1999.0,0.01576,0.0,Uncontrolled,2.0,0.0,Significant,Satisfactory,2022.0,0.1212,26.4,833.8,24.0,884.1999999999999,107.16503999999999
