ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD12835,Flumevale,Yes,Water Supply,Earth,7.45,0.093,7400.0,1964.0,2011.0,0.00788,0.0,Uncontrolled,2.0,4.63,Significant,Satisfactory,2021.0,0.1031,39.9,162.8,46.6,249.3,29.761632060259583
SOAD01805,Flumevale,No,Debris Control,Earth,24.241,0.167,0.0,1938.0,1993.0,0.00788,13.31645,Uncontrolled,5.0,3.238000000000003,High,Not Available,2020.2,0.078,32.3,681.5,23.82,737.62,64.04546545550227
SOAD13805,Flumevale,No,Fish and Wildlife Pond,Earth,4.377,0.058,2461.0,1934.0,1971.0,0.0,0.0,Uncontrolled,2.0,25.04,Significant,Not Rated,2022.0,0.1194,5.0,123.9,29.44,158.34,18.847517914921045
SOAD03137,Flumevale,Yes,Hydroelectric,Earth,9.44,0.136,44869.4,1983.0,1992.0,0.0197,51.66782600000033,Missing,2.0,27.386,Low,Satisfactory,2023.0,0.0644,15.0,8.5,45.64,69.14,2.8003678193688395
SOAD18509,Flumevale,Yes,Recreation,Earth,5.384,0.193,23467.0,1961.0,2011.0,0.01576,0.0,Missing,2.0,6.48,Significant,Satisfactory,2021.0,0.1246,38.9,358.6,4.3,401.8,48.938676385581495
SOAD20558,Flumevale,Yes,Recreation,Other,4.556,0.284,0.0,1940.0,2002.0,0.02364,0.0,Uncontrolled,2.0,0.0,Significant,Fair,2022.0,0.1407,13.2,108.1,8.7,130.0,16.289771646261215
SOAD10593,Flumevale,Yes,Missing,Earth,8.948,0.16,21549.199999999983,1953.0,1982.0,0.03349,45.27593,Uncontrolled,6.0,1.61,Low,Unsatisfactory,2011.0,0.0936,5.4,953.9,15.38,974.68,89.96792902350425
SOAD12130,Flumevale,Yes,Irrigation,Earth,13.105,0.1,0.0,1990.0,2000.0,0.01576,12.251134000000093,Missing,1.0,24.472,Significant,Fair,2017.0,0.1522,46.3,199.0,9.4,254.7,32.05458883792162
SOAD20636,Flumevale,Yes,Water Supply,Earth,9.271,0.167,600.0,1982.0,1998.0,0.01773,0.0,Missing,6.0,1.61,Low,Satisfactory,2016.0,0.0438,8.9,821.9,13.7,844.5,35.25541391596198
SOAD00507,Flumevale,Yes,Water Supply,Earth,16.582,0.087,16850.0,1989.0,1994.0,0.00788,0.0,Uncontrolled,6.0,9.41,Low,Not Rated,2010.4,0.0624,31.2,217.4,11.0,259.6,13.481223128736021
SOAD14947,Flumevale,Yes,Irrigation,Earth,11.707,0.037,0.0,1973.0,1995.0,0.00788,0.0,Uncontrolled,0.0,13.27,Low,Not Rated,2018.8,0.0843,26.7,123.1,23.4,173.2,8.985144048929214
SOAD18593,Flumevale,Yes,Water Supply,Earth,14.382,0.209,42500.0,1922.0,2007.0,0.00788,0.0,Missing,1.0,6.388000000000002,Low,Satisfactory,2017.0,0.0786,34.9,17.3,67.0,119.2,4.765886637568474
SOAD20352,Flumevale,Yes,Flood Risk Reduction,Earth,13.481,0.05,145.0,1974.0,1977.0,0.00788,0.0,Missing,3.0,1.69,Low,Not Rated,2013.0,0.1019,8.8,357.6,21.24,387.64,19.583947916179895
SOAD02117,Flumevale,Yes,Recreation,Earth,11.511,0.14,17505.399999999994,1971.0,2003.0,0.01576,0.0,Uncontrolled,6.0,33.304,Low,Fair,2018.0,0.0524,28.1,23.7,3.9,55.7,2.9135052125900986
SOAD06483,Flumevale,No,Missing,Earth,8.502,0.0,0.0,1944.0,1989.0,0.0197,1078.63245,Missing,0.0,11.13,Significant,Not Available,2020.6,0.1584,30.1,235.0,27.48,292.58000000000004,42.584800334274775
SOAD09248,Flumevale,Yes,Other,Earth,15.568,0.133,42562.0,1979.0,2002.0,0.00788,0.0,Missing,6.0,24.89,Low,Not Rated,2017.0,0.0225,20.2,171.7,18.36,210.26,8.288071130141615
SOAD12911,Flumevale,Yes,Water Supply,Earth,31.238,0.1,57000.0,1940.0,1997.0,0.00788,0.0,Missing,1.0,0.16,High,Satisfactory,2017.0,0.069,31.5,144.8,32.6,208.9,18.538101670145988
SOAD20752,Flumevale,Yes,Water Supply,Earth,12.74,0.111,17065.0,1962.0,2001.0,0.01773,0.0,Missing,1.0,0.47,High,Satisfactory,2017.0,0.0782,18.6,665.2,62.6,746.4000000000001,67.20239571332932
SOAD02445,Flumevale,Yes,Irrigation,Earth,9.043,0.243,8100.0,2006.0,1994.0,0.02364,0.0,Uncontrolled,6.0,15.156,Low,Satisfactory,2015.0,0.0523,38.9,14.7,36.4,90.0,3.9119787141680717
SOAD02894,Flumevale,Yes,Debris Control,Earth,13.579,0.088,28000.0,1962.0,1998.0,0.00788,2.66329,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0753,16.4,234.3,27.48,278.18,25.055061677694322
SOAD06402,Flumevale,Yes,Water Supply,Other,61.175,0.335,0.0,1968.0,1999.0,0.00788,0.0,Missing,1.0,22.034,Significant,Satisfactory,2017.0,0.1129,46.1,315.0,8.6,369.7000000000001,45.12885740771891
SOAD19913,Flumevale,No,Other,Earth,5.106,0.033,5554.399999999994,1942.0,1988.0,33.168496,1014.180832,Missing,1.0,1.01,High,Not Available,2020.4,0.1051,885.0,246.6,44.94,1176.54,102.2769720031321
SOAD00632,Flumevale,Yes,Irrigation,Earth,8.833,0.067,18609.60000000001,1946.0,1994.0,0.01576,0.0,Uncontrolled,6.0,6.58,Low,Not Rated,2015.4,0.0804,25.1,330.2,20.9,376.2,20.062674710154532
SOAD01721,Flumevale,Yes,Water Supply,Earth,10.502,0.347,11400.0,1954.0,1997.0,0.01576,0.0,Missing,1.0,1.7880000000000038,High,Satisfactory,2017.0,0.0723,25.1,850.6,13.4,889.1,78.27880987375976
SOAD03347,Flumevale,No,Irrigation,Concrete,10.727,0.055,1750.0,1965.0,1962.0,0.01773,69.24554,Uncontrolled,3.0,73.82,Low,Satisfactory,2023.0,0.0772,21.9,157.4,46.5,225.8,10.279387588053941
SOAD08116,Flumevale,Yes,Hydroelectric,Earth,14.519,0.15,16585.399999999994,1906.0,1987.0,0.02364,30.89416400000005,Uncontrolled,3.0,3.27,Low,Fair,2023.0,0.081,26.4,328.2,79.0,433.6,21.888989239931107
SOAD08173,Flumevale,Yes,Debris Control,Earth,23.083,0.082,62000.0,1957.0,1999.0,0.01773,17.045055999999477,Missing,1.0,0.16,High,Satisfactory,2017.0,0.0867,41.5,699.0,45.26,785.76,71.99574399232864
SOAD11011,Flumevale,Yes,Recreation,Earth,7.912,0.07,3641.0,1955.0,2008.0,0.0,15.97974,Uncontrolled,2.0,0.0,Significant,Not Rated,2020.8,0.1786,5.9,554.8,4.3,564.9999999999999,70.92191837728022
SOAD19635,Flumevale,Yes,Flood Risk Reduction,Earth,13.349,0.07,10875.0,1959.0,1998.0,0.01576,0.0,Uncontrolled,3.0,12.74,Low,Satisfactory,2019.0,0.0613,7.7,425.9,47.1,480.69999999999993,20.9268078725785
SOAD06018,Flumevale,Yes,Recreation,Earth,6.087,0.083,25588.60000000001,1935.0,2016.0,0.01773,7.98987,Missing,2.0,27.72,Significant,Satisfactory,2019.0,0.1228,18.5,472.8,3.1,494.4,60.34904662370681
SOAD06333,Flumevale,Yes,Irrigation,Earth,14.307,0.07,0.0,1973.0,2009.0,0.00788,0.0,Uncontrolled,0.0,12.97,Low,Fair,2019.0,0.0768,41.0,372.3,42.0,455.3,23.823394007980824
SOAD07705,Flumevale,Yes,Missing,Earth,11.951,0.077,0.0,1950.0,2010.0,0.01379,44.21061399999985,Missing,1.0,2.3,High,Fair,2017.0,0.1022,16.9,449.3,41.48,507.68,47.58249123692512
SOAD12420,Flumevale,Yes,Water Supply,Earth,14.684,0.097,19400.0,1969.0,2006.0,0.01576,0.0,Missing,0.5,16.274,Low,Satisfactory,2017.0,0.0489,47.3,22.6,12.9,82.80000000000001,3.444851696491242
SOAD13479,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,23.569,0.163,83018.0,1962.0,1969.0,0.07683,16.512398000000303,Missing,5.0,6.21,Low,Not Rated,2019.2,0.0705,19.4,309.7,30.9,359.99999999999994,17.75939807295799
SOAD02075,Flumevale,No,Other,Earth,26.928,0.133,398744.0,1964.0,2006.0,3.828104,10645.17013,Missing,1.0,6.39,High,Not Available,2021.0,0.0841,520.5,161.2,39.040000000000006,720.74,63.53883869484067
SOAD03528,Flumevale,Yes,Water Supply,Earth,14.85,0.117,9600.0,1962.0,1997.0,0.00788,3.7286059999999,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1102,45.6,595.7,5.3,646.6,57.69359905272722
SOAD04421,Flumevale,Yes,Recreation,Earth,8.878,0.043,5108.0,1935.0,2000.0,0.01576,0.0,Uncontrolled,6.0,8.11,Low,Satisfactory,2009.0,0.0345,29.4,364.8,5.4,399.6,17.15538306981325
SOAD08897,Flumevale,Yes,Debris Control,Gravity,15.149,0.196,46893.0,1965.0,2003.0,0.0906199999999999,15249.99854,Uncontrolled,5.0,0.0,Low,Fair,2012.0,0.057,18.9,681.4,24.48,724.78,39.44854994356632
SOAD09829,Flumevale,No,Recreation,Earth,9.463,0.07,32916.399999999994,1955.0,1998.0,0.0851039999999998,0.0,Uncontrolled,10.0,28.59,Low,Not Rated,2017.2,0.057,19.8,210.7,2.9,233.4,13.655232764035464
SOAD10422,Flumevale,Yes,Other,Gravity,10.899,0.133,16216.0,1968.0,1987.0,0.16942,0.0,Missing,5.0,9.83,Low,Not Rated,2016.2,0.0904,8.7,381.9,22.64,413.24,22.977256470024585
SOAD14395,Flumevale,Yes,Water Supply,Earth,24.015,0.08,75722.0,1980.0,1997.0,0.00788,42.61264,Uncontrolled,0.0,3.2,Low,Not Rated,2020.2,0.1188,23.7,914.3,20.7,958.7,50.390134261175994
SOAD01676,Flumevale,Yes,Missing,Earth,9.449,0.08,28981.79999999999,1982.0,1996.0,0.00788,0.0,Uncontrolled,6.0,0.0,Low,Satisfactory,2020.0,0.0327,20.7,105.1,29.84,155.64,6.409116001725196
SOAD03436,Flumevale,Yes,Other,Earth,10.554,0.063,16600.400000000023,1974.0,2001.0,0.01576,0.0,Uncontrolled,0.0,0.0,Low,Not Rated,2018.2,0.0814,47.1,910.2,18.04,975.34,44.55516031831503
SOAD05014,Flumevale,Yes,Debris Control,Earth,13.242,0.127,0.0,1962.0,1999.0,0.01773,5.32658,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0812,28.7,772.7,27.24,828.6400000000001,74.59788405776025
SOAD10817,Flumevale,Yes,Fish and Wildlife Pond,Gravity,10.902,0.023,18499.20000000001,1983.0,1998.0,0.01773,95.87844,Uncontrolled,6.0,24.83,Low,Fair,2020.0,0.0564,29.8,451.0,27.1,507.9,27.63263632021844
SOAD11258,Flumevale,Yes,Other,Earth,13.153,0.117,22260.0,1950.0,2007.0,0.0197,39.94935000000032,Missing,1.0,2.35,High,Fair,2017.0,0.1139,46.1,848.3,36.16,930.56,87.23252599716186
SOAD14220,Flumevale,Yes,Water Supply,Earth,10.841,0.094,26000.0,2006.0,2004.0,0.01576,0.0,Uncontrolled,6.0,1.63,Low,Not Rated,2011.8,0.0568,46.1,930.7,15.7,992.5,52.03010513447225
SOAD18608,Flumevale,Yes,Water Supply,Earth,52.641,0.339,0.0,1958.0,1997.0,0.01773,4.793922000000066,Missing,1.0,0.14,High,Satisfactory,2017.0,0.0899,27.4,602.3,12.9,642.5999999999999,57.981833441555494
SOAD06890,Flumevale,Yes,Irrigation,Earth,10.521,0.108,11298.399999999963,1960.0,1986.0,0.01773,0.0,Uncontrolled,6.0,31.99,Low,Not Rated,2013.6,0.0862,31.4,230.2,16.8,278.4,14.891569805145263
SOAD07167,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.485,0.073,6700.0,1992.0,2000.0,0.00788,0.0,Uncontrolled,6.0,17.91,Low,Not Rated,2014.8,0.0478,16.7,213.8,31.56,262.06,12.037851380780339
SOAD11290,Flumevale,Yes,Irrigation,Earth,10.449,0.055,13605.0,1953.0,1994.0,0.00788,7.98987,Missing,6.0,9.78,Low,Not Rated,2015.2,0.0363,46.6,253.5,21.2,321.3,16.458467739075424
SOAD12393,Flumevale,Yes,Irrigation,Earth,11.377,0.091,17851.600000000006,1965.0,1991.0,0.01773,0.0,Uncontrolled,6.0,3.22,Low,Satisfactory,2020.0,0.0319,34.2,780.8,44.8,859.8,37.9876025095582
SOAD13603,Flumevale,Yes,Water Supply,Other,11.27,0.337,152000.0,2011.0,1998.0,0.00197,0.5326580000000831,Missing,1.0,0.8,High,Satisfactory,2017.0,0.0846,11.8,182.2,5.7,199.7,16.962250454723833
SOAD20735,Flumevale,Yes,Recreation,Earth,4.735,0.073,0.0,1967.0,2016.0,0.01773,13.31645,Uncontrolled,2.0,1.54,Significant,Satisfactory,2022.0,0.1176,22.7,569.7,6.0,598.4000000000001,71.75424759387971
SOAD01605,Flumevale,Yes,Water Supply,Earth,15.335,0.147,27333.0,1948.0,1997.0,0.01576,0.0,Missing,0.5,17.648,Low,Poor,2018.0,0.1049,6.7,16.4,41.3,64.39999999999999,4.518642848730087
SOAD01826,Flumevale,Yes,Water Supply,Earth,11.195,0.072,0.0,1969.0,2007.0,0.00788,7.98987,Uncontrolled,6.0,3.07,Low,Fair,2019.0,0.0568,5.9,621.6,32.0,659.5,34.7554374076426
SOAD02825,Flumevale,Yes,Flood Risk Reduction,Earth,9.257,0.149,0.0,1957.0,1996.0,0.01576,0.0,Uncontrolled,6.0,13.92,Low,Satisfactory,2013.0,0.0506,20.9,383.3,24.1,428.3,18.272044573351742
SOAD03656,Flumevale,Yes,Water Supply,Other,9.395,0.292,0.0,1970.0,1995.0,0.00788,0.0,Missing,1.0,0.2959999999999994,High,Satisfactory,2017.0,0.0824,39.6,587.7,56.5,683.8000000000001,62.110902903974065
SOAD03914,Flumevale,Yes,Recreation,Earth,8.851,0.134,8000.0,1984.0,1996.0,0.00788,7.98987,Uncontrolled,6.0,3.3,Low,Not Rated,2013.6,0.058,30.3,391.5,9.1,430.9,22.430382860824466
SOAD18320,Flumevale,Yes,Water Supply,Earth,15.01,0.067,11000.0,1890.0,2005.0,0.01576,2.66329,Missing,1.0,0.79,High,Satisfactory,2017.0,0.0941,33.6,569.5,15.0,618.1,56.182736528664826
SOAD02366,Flumevale,Yes,Debris Control,Earth,26.889,0.619,379000.0,1980.0,1999.0,0.02364,26.6329,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1031,27.1,952.3,48.42,1027.82,93.03940176472068
SOAD04740,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.287,0.0,0.0,1954.0,1979.0,0.0,0.0,Missing,0.0,15.562,Significant,Not Available,2019.6,0.1843,28.9,448.7,30.46,508.06,74.64500571250916
SOAD05331,Flumevale,Yes,Water Supply,Earth,7.127,0.56,11822.0,1996.0,1997.0,0.01576,0.0,Missing,2.0,11.47,Significant,Fair,2020.0,0.142,42.4,176.2,22.3,240.9,29.90912612825632
SOAD08968,Flumevale,Yes,Irrigation,Earth,18.088,0.117,32000.0,1953.0,1985.0,0.01576,6.391896000000088,Missing,1.0,31.372,Significant,Fair,2017.0,0.1225,5.4,179.7,30.2,215.3,26.90505211725831
SOAD09486,Flumevale,Yes,Water Supply,Earth,12.535,0.067,0.0,1929.0,1979.0,0.01576,6.391896000000088,Missing,1.0,7.627999999999998,Significant,Not Rated,2022.0,0.1499,19.8,155.4,62.8,238.0,31.17600977420807
SOAD10560,Flumevale,Yes,Other,Earth,17.26,0.09,18300.0,1962.0,2005.0,0.01773,0.0,Missing,0.5,16.274,Low,Satisfactory,2017.0,0.0746,43.6,19.5,40.84,103.94,4.228763072788715
SOAD10701,Flumevale,Yes,Recreation,Earth,9.345,0.09,6140.0,1955.0,2005.0,0.01773,47.93922,Missing,0.0,144.73,Low,Fair,2014.0,0.0886,19.7,176.4,2.9,199.0,9.853200621902943
SOAD14640,Flumevale,Yes,Irrigation,Earth,12.453,0.077,12227.599999999977,1958.0,1996.0,0.01576,13.31645,Missing,0.0,22.22,Low,Satisfactory,2016.0,0.0694,45.5,307.6,5.5,358.6,15.956584810465575
SOAD00298,Flumevale,Yes,Hydroelectric,Earth,11.238,0.073,9137.599999999977,1904.0,1969.0,0.01576,74.57212,Missing,6.0,23.39,Low,Satisfactory,2015.0,0.0429,18.9,127.3,74.5,220.7,9.445448184385896
SOAD04543,Flumevale,Yes,Flood Risk Reduction,Earth,7.983,0.082,0.0,1958.0,1999.0,0.01773,0.0,Uncontrolled,3.0,0.0,Significant,Satisfactory,2021.0,0.1271,19.6,809.3,21.42,850.3199999999999,102.51425427317619
SOAD11269,Flumevale,Yes,Debris Control,Earth,15.13,0.088,33000.0,1986.0,1996.0,0.01773,5.32658,Missing,1.0,4.99,Significant,Satisfactory,2017.0,0.0987,12.4,722.7,19.02,754.12,88.94549850076437
SOAD16708,Flumevale,Yes,Other,Gravity,15.237,0.012,3672.0,1953.0,2005.0,0.01773,3177.30497,Missing,0.5,16.022,Low,Satisfactory,2017.0,0.0718,31.7,11.0,36.78,79.48,3.391884772926569
SOAD20505,Flumevale,Yes,Recreation,Earth,9.89,0.071,0.0,1954.0,2005.0,0.01576,13.31645,Uncontrolled,6.0,8.37,Low,Fair,2022.0,0.0356,7.4,233.2,8.4,249.0,12.592700824141502
SOAD03390,Flumevale,No,Recreation,Earth,8.866,0.072,2891.0,1938.0,2007.0,0.0898319999999999,26.6329,Controlled,10.0,19.44,Low,Not Rated,2019.0,0.0195,8.3,302.5,6.2,317.0,12.839210949838161
SOAD04757,Flumevale,Yes,Irrigation,Earth,9.706,0.07,0.0,1953.0,1985.0,0.01773,0.0,Uncontrolled,6.0,23.17,Low,Not Rated,2011.8,0.0821,25.6,280.5,11.7,317.8,16.663976620137692
SOAD01286,Flumevale,Yes,Water Supply,Earth,10.164,0.344,2500.0,1964.0,2007.0,0.01773,0.0,Missing,1.0,0.7319999999999993,High,Satisfactory,2017.0,0.0855,11.3,601.4,68.7,681.4,60.34141303002834
SOAD06818,Flumevale,Yes,Irrigation,Earth,12.671,0.133,2015.0,1936.0,1998.0,0.01773,21.30632,Uncontrolled,2.0,3.31,Significant,Fair,2022.0,0.1386,41.9,113.4,12.7,168.0,22.01163947582245
SOAD09813,Flumevale,Yes,Flood Risk Reduction,Earth,12.88,0.179,17400.0,1959.0,1997.0,0.02561,0.0,Uncontrolled,3.0,8.19,Low,Satisfactory,2020.0,0.0821,28.7,436.8,65.86,531.36,25.15797820687294
SOAD12655,Flumevale,Yes,Debris Control,Earth,18.056,0.308,83000.0,1966.0,1999.0,0.00788,2.66329,Missing,1.0,0.16,High,Satisfactory,2017.0,0.0912,26.6,764.5,50.05999999999999,841.16,74.16986480027437
SOAD16968,Flumevale,Yes,Irrigation,Earth,12.899,0.088,12587.0,1955.0,2000.0,0.01576,0.0,Missing,6.0,10.88,Low,Not Rated,2016.6,0.0835,39.5,433.0,40.3,512.8,27.96345696747303
SOAD05259,Flumevale,Yes,Fish and Wildlife Pond,Earth,9.762,0.227,16517.0,1970.0,2001.0,0.03349,0.0,Missing,0.0,16.59,Low,Fair,2018.0,0.097,39.7,245.9,24.4,310.0,16.353407353162766
SOAD10322,Flumevale,Yes,Water Supply,Earth,13.184,0.367,38500.0,1965.0,2003.0,0.01576,9.58784400000036,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0951,39.8,562.7,48.2,650.7,59.59235423728824
SOAD15752,Flumevale,Yes,Irrigation,Earth,9.213,0.267,0.0,1979.0,1999.0,0.01576,0.0,Uncontrolled,2.0,0.0,Significant,Satisfactory,2022.0,0.1212,26.4,833.8,24.0,884.1999999999999,107.30660113245249
