,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
7636,SOAD11477,Navaldia,Yes,Irrigation,Earth,2.462,4.167,259855.0,1953.0,2000.0,0.0,0.0,Missing,0.0,10.04,Low,Not Rated,2014.0,0.0606,8.4,10.8,1.3,20.500000000000004,0.9665505047887566
1949,SOAD06932,Navaldia,Yes,Recreation,Earth,3.257,0.1234,48343.4,1905.0,2011.0,0.1158359999999998,5.32658,Missing,5.0,36.766000000000005,Low,Fair,2014.0,0.0496,9.3,6.9,4.0,20.200000000000003,0.9930642060935498
2740,SOAD03260,Navaldia,Yes,Recreation,Earth,3.442,0.073,28065.4,1962.0,2008.0,0.13396,13.31645,Missing,5.0,33.518,Low,Satisfactory,2014.0,0.0499,17.7,5.0,8.3,31.0,1.0492403842508793
4957,SOAD02150,Navaldia,Yes,Flood Risk Reduction,Earth,2.554,0.467,50984.0,1977.0,2010.0,0.0606760000000003,2.66329,Missing,5.0,54.676,Low,Fair,2017.0,0.0555,8.6,7.3,6.260000000000002,22.16,1.059749770462513
5068,SOAD02718,Navaldia,Yes,Other,Earth,2.845,0.7514,28161.0,1966.0,2006.0,0.3790279999999999,101.20502,Missing,5.0,22.258,Low,Poor,2014.0,0.0561,5.9,8.0,7.600000000000001,21.5,1.0875102579593658
5895,SOAD15823,Navaldia,Yes,Flood Risk Reduction,Earth,13.902,0.556,81430.0,1963.0,2005.0,0.08668,7.98987,Missing,5.0,43.06,Low,Not Rated,2014.0,0.068,12.4,5.9,14.8,33.1,1.096311914175749
6745,SOAD06319,Navaldia,Yes,Tailings,Earth,25.722,1.317,70570.0,1970.0,2007.0,0.11426,0.0,Missing,5.0,40.266000000000005,Low,Fair,2015.0,0.0542,8.6,6.5,6.340000000000002,21.44,1.1704450190067293
2482,SOAD16895,Navaldia,Yes,Recreation,Earth,2.901,0.03,27634.20000000001,1981.0,2005.0,0.15169,2.66329,Missing,4.0,23.572,Low,Not Rated,2014.0,0.0782,8.0,7.5,5.2,20.7,1.180615922436118
3251,SOAD06912,Navaldia,Yes,Recreation,Timber Crib,6.034,0.067,142590.2,1909.0,1999.0,0.11229,764.36423,Missing,5.0,24.158,Low,Satisfactory,2015.4,0.0371,25.7,5.3,5.0,36.0,1.1829976737499237
617,SOAD15881,Navaldia,Yes,Recreation,Earth,3.077,0.1228,48343.4,1906.0,2011.0,0.0827400000000007,2.66329,Missing,5.0,47.864,Low,Fair,2014.0,0.0429,17.1,9.0,4.0,30.1,1.1989316411316395
3541,SOAD13863,Navaldia,Yes,Recreation,Earth,4.348,0.055,48367.4,1964.0,2009.0,0.19897,13.31645,Missing,5.0,57.804,Low,Fair,2014.0,0.0664,8.7,6.7,6.6,22.0,1.2106594145298004
302,SOAD14545,Navaldia,Yes,Recreation,Gravity,9.987,0.054,28400.0,1907.0,2007.0,0.01576,10.65316,Missing,5.0,33.424,Low,Not Rated,2014.0,0.0224,19.2,7.3,5.4,31.9,1.2216241914778947
772,SOAD08958,Navaldia,Yes,Other,Earth,4.303,0.083,26671.0,1921.0,2006.0,0.1666620000000001,2.66329,Missing,5.0,28.346,Low,Not Rated,2014.0,0.0471,13.5,11.3,7.08,31.880000000000003,1.223434948772192
2040,SOAD00059,Navaldia,Yes,Recreation,Earth,2.859,0.05,30965.4,1955.0,2007.0,0.15957,5.32658,Missing,5.0,22.008,Low,Poor,2014.0,0.0639,5.6,8.7,7.1,21.4,1.24740889146924
265,SOAD03703,Navaldia,Yes,Other,Earth,8.365,0.068,34640.600000000006,1993.0,2007.0,0.0953479999999999,2.66329,Missing,5.0,31.456,Low,Not Rated,2014.0,0.0552,8.2,5.6,7.18,20.98,1.2499501448124648
4021,SOAD18096,Navaldia,Yes,Recreation,Earth,4.792,0.067,23760.800000000017,1958.0,2008.0,0.1812399999999999,7.98987,Missing,5.0,22.58,Low,Satisfactory,2014.0,0.0521,16.3,17.8,7.7,41.8,1.2577934749424458
655,SOAD14070,Navaldia,Yes,Recreation,Earth,7.215,0.083,84453.99999999999,1952.0,1994.0,0.01576,5.32658,Uncontrolled,5.0,22.294,Low,Satisfactory,2012.0,0.0336,5.8,15.2,6.8,27.8,1.2724219672381878
1589,SOAD10375,Navaldia,Yes,Other,Earth,2.679,0.108,31200.00000000003,1877.0,2006.0,0.16745,5.32658,Missing,5.0,18.716,Low,Not Rated,2014.0,0.0289,34.5,12.3,7.419999999999998,54.22,1.2734891651198268
413,SOAD03376,Navaldia,Yes,Recreation,Earth,9.718,0.113,23860.800000000017,1973.0,2009.0,0.01576,2.66329,Missing,5.0,20.408,Low,Satisfactory,2015.6,0.0383,10.3,19.1,7.9,37.3,1.2844658065587282
1465,SOAD13454,Navaldia,Yes,Recreation,Earth,2.89,0.0554,30965.4,1902.0,2011.0,0.04334,5.32658,Missing,5.0,42.906,Low,Fair,2014.0,0.0391,25.1,8.6,7.5,41.2,1.2929800733923913
4630,SOAD00731,Navaldia,Yes,Recreation,Earth,14.415,0.203,23760.800000000017,1967.0,2009.0,0.16154,10.65316,Missing,5.0,20.408,Low,Satisfactory,2014.6,0.0445,18.4,12.8,8.7,39.9,1.3157229881733656
4070,SOAD20774,Navaldia,Yes,Recreation,Earth,5.458,0.1,30010.199999999983,1895.0,2010.0,0.12017,2.66329,Missing,5.0,34.684,Low,Fair,2014.0,0.0372,16.4,9.6,3.5,29.5,1.3486693315207958
1864,SOAD13820,Navaldia,Yes,Recreation,Earth,11.797,0.127,20462.4,1900.0,2008.0,0.13002,10.65316,Missing,5.0,17.34,Low,Not Rated,2014.0,0.0729,7.6,15.1,8.2,30.9,1.365258872509003
3809,SOAD20019,Navaldia,Yes,Recreation,Earth,8.746,0.325,28269.199999999983,1960.0,2006.0,0.14381,0.0,Missing,5.0,29.288,Low,Not Rated,2014.0,0.0774,7.3,6.0,7.4,20.700000000000003,1.3726722836494447
1437,SOAD09327,Navaldia,Yes,Grade Stabilization,Earth,7.831,0.12,76727.4,1981.0,2007.0,0.04728,13.31645,Missing,5.0,36.574,Low,Satisfactory,2014.8,0.0313,10.1,19.2,14.2,43.5,1.3727434873580933
1146,SOAD12985,Navaldia,Yes,Recreation,Earth,5.005,0.03,48343.4,1908.0,2011.0,0.0752540000000001,5.32658,Missing,5.0,47.154,Low,Fair,2014.0,0.0495,11.9,15.9,4.1,31.9,1.3769090183079242
151,SOAD02095,Navaldia,Yes,Recreation,Stone,12.447,0.037,117912.2,1914.0,1999.0,0.5937579999999998,5.32658,Missing,5.0,21.396,Low,Not Rated,2015.4,0.0513,5.2,14.5,9.4,29.1,1.378646568953991
1043,SOAD04962,Navaldia,Yes,Recreation,Concrete,3.694,0.067,22640.199999999983,1917.0,2011.0,0.0827399999999998,519.34155,Missing,5.0,39.176,Low,Fair,2015.6,0.0512,16.1,14.8,3.7,34.6,1.379665357619524
6765,SOAD11311,Navaldia,Yes,Recreation,Stone,10.723,0.2,140911.40000000002,1943.0,1999.0,0.5973040000000001,10043.26659,Missing,5.0,25.792,Low,Satisfactory,2015.2,0.0345,10.0,14.0,8.3,32.3,1.3868583407253026
6266,SOAD16717,Navaldia,Yes,Flood Risk Reduction,Earth,14.033,0.544,94250.0,1962.0,2005.0,0.07486,10.65316,Missing,5.0,43.06,Low,Not Rated,2014.0,0.0674,5.0,18.3,14.8,38.1,1.3902480237185957
769,SOAD07579,Navaldia,Yes,Other,Earth,8.066,0.117,34640.600000000006,1983.0,2007.0,0.03349,2.66329,Missing,5.0,33.3,Low,Not Rated,2014.0,0.037,6.0,9.7,6.700000000000001,22.4,1.4076448678970337
692,SOAD04452,Navaldia,Yes,Flood Risk Reduction,Earth,5.267,0.067,57997.0,1999.0,2012.0,0.099682,31.95948,Missing,5.0,65.43799999999999,Low,Fair,2016.2,0.0591,22.2,4.9,5.599999999999996,32.7,1.4084335740655662
880,SOAD15109,Navaldia,Yes,Recreation,Earth,2.47,0.213,16883.79999999999,1978.0,2004.0,0.08274,0.0,Missing,5.0,24.564,Low,Not Rated,2014.0,0.0932,6.3,9.2,5.1,20.6,1.4095634356141091
2331,SOAD13914,Navaldia,Yes,Recreation,Earth,5.394,0.4,59962.4,1921.0,2006.0,0.12608,21.30632,Missing,5.0,21.374,Low,Not Rated,2014.0,0.0496,9.4,7.5,3.4,20.3,1.415999484807253
188,SOAD00943,Navaldia,Yes,Recreation,Earth,11.163,0.05,30549.20000000001,1952.0,2006.0,0.00394,2.66329,Missing,5.0,20.528,Low,Not Rated,2014.0,0.0918,9.0,7.9,4.7,21.6,1.4202364325523378
1971,SOAD09701,Navaldia,Yes,Recreation,Stone,4.682,0.083,141414.2,1919.0,1999.0,0.12214,23.96961,Missing,5.0,24.158,Low,Satisfactory,2016.8,0.0236,46.0,7.3,4.1,57.4,1.4214347545057535
1274,SOAD15662,Navaldia,Yes,Other,Earth,7.423,0.117,26046.0,1978.0,2009.0,0.03349,0.0,Missing,5.0,21.454,Low,Satisfactory,2015.0,0.0383,12.7,18.7,6.98,38.38,1.4273080761730672
3118,SOAD06458,Navaldia,Yes,Recreation,Earth,4.767,0.0,32573.79999999999,1966.0,2006.0,0.1832099999999999,0.0,Missing,5.0,23.228,Low,Not Rated,2014.0,0.0795,5.1,9.1,7.0,21.2,1.4352947801351548
1508,SOAD08748,Navaldia,Yes,Recreation,Earth,2.697,0.067,32744.60000000001,1930.0,2007.0,0.0764359999999997,5.32658,Missing,5.0,22.008,Low,Poor,2014.0,0.0754,9.1,11.3,4.6,25.0,1.455175969749689
3800,SOAD11414,Navaldia,Yes,Recreation,Earth,10.788,0.127,43341.20000000001,1945.0,2007.0,0.0945599999999999,2.663290000000188,Controlled,10.0,34.062,Low,Not Rated,2014.0,0.0627,10.5,4.9,7.0,22.4,1.4593334674835203
6326,SOAD19321,Navaldia,Yes,Flood Risk Reduction,Earth,13.93,0.347,90180.0,1968.0,2005.0,0.11032,7.98987,Missing,5.0,43.06,Low,Not Rated,2014.0,0.0616,22.0,6.8,14.4,43.2,1.4611255288124083
2328,SOAD12519,Navaldia,Yes,Other,Earth,2.694,0.7417999999999999,18085.4,1943.0,2006.0,0.3892719999999996,2.66329,Missing,5.0,22.258,Low,Not Rated,2014.0,0.0602,7.1,18.1,6.66,31.860000000000003,1.4616646709293128
965,SOAD13245,Navaldia,Yes,Other,Earth,2.727,0.1,47940.4,1922.0,2010.0,0.10244,98.54173,Missing,5.0,51.616,Low,Fair,2014.0,0.0523,11.7,15.0,6.34,33.04,1.4715239083766938
712,SOAD03668,Navaldia,Yes,Recreation,Earth,5.433,0.117,36192.67999999999,1919.0,2010.0,0.07683,15.97974,Missing,5.0,39.176,Low,Fair,2014.0,0.0612,6.2,18.7,5.8,30.7,1.480528673157096
868,SOAD05780,Navaldia,Yes,Recreation,Earth,5.858,0.2,33923.80000000002,1966.0,2007.0,0.07289,2.66329,Missing,5.0,22.008,Low,Not Rated,2014.0,0.0756,5.2,8.7,5.1,19.0,1.485570341348648
4079,SOAD20758,Navaldia,No,Recreation,Earth,7.631,0.217,18075.599999999977,1963.0,2002.0,0.20094,0.0,Missing,0.0,13.47,Low,Not Rated,2014.0,0.1048,6.2,6.2,4.6,17.0,1.485919639468193
1836,SOAD02147,Navaldia,Yes,Recreation,Stone,3.584,0.017,516159.8000000001,1931.0,2006.0,0.10638,5.32658,Missing,5.0,16.07,Low,Fair,2015.4,0.0576,12.2,12.3,8.2,32.7,1.4905029002577068
1052,SOAD08649,Navaldia,No,Irrigation,Earth,12.336,0.094,12184.399999999994,1956.0,2005.0,0.0,0.0,Missing,0.0,48.652,Low,Not Rated,2014.0,0.0996,5.6,7.8,6.9,20.3,1.5001054026186469
4394,SOAD19797,Navaldia,No,Recreation,Earth,4.032,0.283,19872.19999999996,1958.0,2002.0,0.0,0.0,Missing,0.0,14.832,Low,Not Rated,2014.0,0.0747,5.2,10.7,3.7,19.6,1.5080764263868334
4122,SOAD17596,Navaldia,Yes,Flood Risk Reduction,Earth,5.45,1.078,61340.0,1979.0,2005.0,0.0,7.98987,Missing,5.0,42.06399999999999,Low,Not Rated,2014.0,0.0724,9.6,6.8,19.0,35.4,1.5236394703388214
961,SOAD06417,Navaldia,Yes,Recreation,Earth,4.258,0.062,40180.20000000001,1890.0,2006.0,0.12214,29.29619,Missing,5.0,19.714,Low,Not Rated,2014.0,0.0478,15.4,22.1,6.4,43.9,1.5287545770406723
1919,SOAD08550,Navaldia,Yes,Other,Earth,8.377,0.207,7000.0,1975.0,2006.0,0.0,0.0,Missing,5.0,17.384,Low,Not Rated,2014.0,0.1111,8.0,6.1,5.839999999999998,19.94,1.5293886794149876
5291,SOAD14042,Navaldia,Yes,Flood Risk Reduction,Earth,14.201,0.433,65306.0,1970.0,2006.0,0.06107,5.32658,Missing,5.0,43.06,Low,Not Rated,2014.0,0.0582,11.5,9.1,22.64,43.24,1.534850431382656
6501,SOAD16772,Navaldia,Yes,Flood Risk Reduction,Earth,18.609,0.413,83710.0,1962.0,2006.0,0.11426,15.97974,Missing,5.0,31.588,Low,Not Rated,2014.0,0.0578,8.2,16.5,13.94,38.64,1.5363936612010003
2537,SOAD11561,Navaldia,No,Recreation,Earth,5.348,0.233,20323.79999999999,1960.0,1996.0,0.1182,0.0,Missing,0.0,11.11,Low,Not Rated,2014.0,0.0715,7.5,6.9,3.6,18.0,1.5532174855470655
7706,SOAD05314,Navaldia,Yes,Irrigation,Earth,4.682,3.567,252781.0,1957.0,1980.0,0.0,0.0,Missing,2.0,16.054000000000002,Low,Not Rated,2014.0,0.0648,13.0,16.2,3.4,32.6,1.564869722723961
3972,SOAD01075,Navaldia,Yes,Recreation,Earth,9.716,0.159,23760.800000000017,1962.0,2008.0,0.11426,26.6329,Missing,5.0,20.408,Low,Satisfactory,2014.6,0.0413,26.3,15.7,6.6,48.6,1.568333376199007
2235,SOAD08852,Navaldia,Yes,Recreation,Earth,5.331,0.078,13993.99999999997,1963.0,2004.0,0.12214,0.0,Missing,5.0,12.988,Low,Not Rated,2014.0,0.0932,9.9,6.8,4.1,20.8,1.5687085628509525
2848,SOAD05244,Navaldia,Yes,Recreation,Earth,8.632,0.14,7750.0,1949.0,2005.0,0.0985,2.66329,Missing,3.0,25.252,Low,Not Rated,2014.0,0.0737,10.7,8.3,4.4,23.4,1.5720939472317694
3057,SOAD18779,Navaldia,Yes,Other,Earth,33.639,0.717,292602.6,1972.0,1991.0,0.08077,0.0,Missing,5.0,14.553999999999998,Low,Unsatisfactory,2015.6,0.0901,5.0,6.5,8.120000000000001,19.62,1.576281139701605
4592,SOAD05279,Navaldia,Yes,Recreation,Stone,7.192,0.052,108102.8,1850.0,1999.0,0.1792699999999999,63.91896,Missing,5.0,20.065999999999995,Low,Satisfactory,2015.4,0.0284,46.5,9.9,9.5,65.9,1.5786800768226386
4330,SOAD00047,Navaldia,Yes,Recreation,Earth,7.159,0.247,17072.800000000017,1968.0,2006.0,0.13199,0.0,Missing,5.0,12.988,Low,Not Rated,2014.0,0.1083,7.1,9.5,4.2,20.8,1.5810974955558776
1832,SOAD18028,Navaldia,Yes,Recreation,Earth,5.595,0.086,23760.800000000017,1958.0,2001.0,0.09653,23.96961,Missing,5.0,22.58,Low,Satisfactory,2014.0,0.0532,21.0,21.1,6.0,48.1,1.5842914506793022
8346,SOAD00474,Navaldia,Yes,Recreation,Earth,14.811,0.6,53333.600000000006,1963.0,1995.0,0.1225339999999999,82.56199,Uncontrolled,10.0,14.914,Low,Not Rated,2015.0,0.0669,5.0,9.0,8.6,22.6,1.5898037225008013
466,SOAD03133,Navaldia,No,Flood Risk Reduction,Earth,9.038,0.158,17902.0,1965.0,1996.0,0.0,0.0,Missing,0.0,44.34,Low,Not Rated,2014.0,0.087,10.4,7.5,10.82,28.72,1.5989353922009468
2969,SOAD12023,Navaldia,No,Other,Earth,4.813,0.853,34890.0,1970.0,2002.0,0.0,0.0,Missing,0.0,16.354,Low,Not Rated,2014.0,0.0928,5.6,5.3,6.380000000000001,17.28,1.6005079793930057
954,SOAD19032,Navaldia,Yes,Recreation,Earth,5.746,0.2222,28065.4,1977.0,2012.0,0.07289,2.66329,Missing,5.0,21.454,Low,Satisfactory,2014.0,0.0435,24.5,5.2,7.3,37.0,1.6086605340242386
5204,SOAD02263,Navaldia,Yes,Recreation,Earth,4.521,0.133,29639.4,1963.0,2007.0,0.17336,0.0,Missing,5.0,26.362,Low,Not Rated,2014.0,0.0692,8.6,12.4,4.0,25.0,1.623375155031681
474,SOAD20250,Navaldia,No,Flood Risk Reduction,Earth,10.119,0.14,11494.0,1971.0,1996.0,0.0,0.0,Missing,0.0,43.184,Low,Not Rated,2014.0,0.07,6.5,8.6,19.68,34.78,1.6280270924419165
2324,SOAD06123,Navaldia,Yes,Grade Stabilization,Earth,3.977,0.383,61668.0,1937.0,2004.0,0.06895,21.30632,Uncontrolled,5.0,9.464,Low,Not Rated,2014.6,0.0392,5.3,11.9,14.22,31.42,1.6302691143751145
758,SOAD17902,Navaldia,Yes,Recreation,Concrete,2.78,0.039,10768.800000000016,1919.0,2005.0,0.04137,1390.23738,Missing,5.0,32.532,Low,Satisfactory,2014.0,0.0428,43.5,18.2,3.3,65.0,1.6439477819949389
2744,SOAD05161,Navaldia,Yes,Recreation,Earth,6.081,0.128,30250.60000000001,1988.0,2007.0,0.10835,5.32658,Missing,5.0,21.454,Low,Satisfactory,2014.0,0.0464,8.4,22.9,8.9,40.2,1.6456773944199086
397,SOAD19929,Navaldia,Yes,Recreation,Earth,27.294,0.4142,56904.0,1986.0,2009.0,0.0819520000000002,5.32658,Missing,5.0,33.012,Low,Not Rated,2014.0,0.0721,12.1,6.3,6.8,25.2,1.6486375540494915
1244,SOAD12359,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.201,156.87,0.0,1976.0,2006.0,0.06304,0.0,Uncontrolled,0.0,22.162,Low,Not Rated,2014.0,0.0812,7.4,15.5,5.460000000000001,28.36,1.651694433838129
648,SOAD04988,Navaldia,Yes,Recreation,Earth,5.2,0.043,35527.880000000034,1850.0,2008.0,0.04334,316.93151,Missing,5.0,10.518000000000002,Low,Fair,2014.0,0.0482,14.2,11.0,6.7,31.9,1.6528774477541446
1702,SOAD19518,Navaldia,Yes,Irrigation,Earth,16.857,0.113,143952.0,1964.0,2008.0,0.03546,2.66329,Missing,5.0,62.18600000000001,Low,Fair,2015.0,0.0418,22.4,17.4,2.7,42.5,1.6627817507833242
1691,SOAD12404,Navaldia,No,Recreation,Earth,6.578,0.11,6751.0,1970.0,2002.0,0.0,0.0,Missing,0.0,17.984,Low,Not Rated,2014.0,0.0839,7.2,5.5,5.4,18.1,1.680374214798212
1132,SOAD20043,Navaldia,Yes,Recreation,Masonry,2.514,0.017,7077.200000000012,1919.0,2004.0,0.0985,47.93922,Missing,5.0,13.542000000000002,Low,Unsatisfactory,2014.8,0.0798,7.0,14.6,5.5,27.1,1.6837309874594213
236,SOAD10501,Navaldia,Yes,Other,Earth,33.01,0.233,157994.0,1992.0,2003.0,0.130808,13.31645,Missing,5.0,14.76,Low,Not Rated,2014.0,0.0542,6.3,11.1,9.2,26.6,1.6847508743405344
4590,SOAD01622,Navaldia,Yes,Flood Risk Reduction,Earth,14.624,0.319,51930.0,1967.0,2005.0,0.05319,5.32658,Missing,5.0,35.238,Low,Not Rated,2014.0,0.0739,4.8,7.9,18.18,30.88,1.6951401883363724
579,SOAD16749,Navaldia,Yes,Recreation,Earth,11.491,0.333,38060.79999999999,1935.0,2006.0,0.03152,0.0,Missing,5.0,22.102,Low,Satisfactory,2014.0,0.0529,20.6,11.1,6.5,38.2,1.70093786790967
3762,SOAD17951,Navaldia,Yes,Other,Earth,2.376,0.1815999999999999,18085.4,1955.0,2006.0,0.1063799999999997,7.98987,Missing,5.0,22.258,Low,Not Rated,2014.0,0.0613,20.2,10.2,6.82,37.22,1.7017966999113558
3743,SOAD12443,Navaldia,No,Water Supply,Earth,4.212,0.333,13666.799999999988,1930.0,1998.0,0.0,0.0,Missing,0.0,20.22,Low,Not Rated,2014.0,0.1188,8.4,6.3,5.2,19.9,1.7175458550453184
1115,SOAD02454,Navaldia,Yes,Recreation,Earth,4.887,2.1,21389.199999999983,1950.0,2001.0,0.0,0.0,Missing,5.0,13.738,Low,Not Rated,2014.0,0.1182,11.8,8.8,4.4,25.0,1.718067191541195
659,SOAD16990,Navaldia,Yes,Recreation,Buttress,4.313,0.117,18522.599999999977,1958.0,2007.0,0.10441,0.0,Missing,5.0,8.396,Low,Not Rated,2014.0,0.1074,8.2,7.3,6.9,22.4,1.7290287256240844
1016,SOAD00707,Navaldia,Yes,Recreation,Earth,3.492,0.256,41385.28,1916.0,2010.0,0.06501,2.66329,Missing,5.0,39.176,Low,Fair,2014.0,0.0598,16.4,7.9,8.2,32.5,1.7337554320693016
434,SOAD12699,Navaldia,Yes,Flood Risk Reduction,Earth,34.845,0.127,149582.0,1989.0,2015.0,0.01576,7.98987,Missing,5.0,55.16399999999999,Low,Fair,2015.0,0.0542,17.1,22.3,13.96,53.36000000000001,1.735566559135914
6682,SOAD05713,Navaldia,Yes,Other,Earth,10.644,0.6,11982.199999999984,1975.0,2005.0,0.13002,0.0,Missing,0.0,24.564,Low,Not Rated,2014.0,0.0949,7.8,9.8,6.020000000000001,23.620000000000005,1.7442857515811925
2507,SOAD06462,Navaldia,No,Recreation,Earth,6.749,0.195,14321.0,1964.0,2002.0,0.08471,0.0,Missing,0.0,17.984,Low,Not Rated,2014.0,0.0841,7.0,5.1,7.1,19.2,1.745387363433838
3576,SOAD01846,Navaldia,Yes,Recreation,Earth,2.726,0.0502,48343.4,1906.0,2011.0,0.0709199999999996,7.98987,Missing,5.0,42.906,Low,Fair,2014.0,0.0427,19.5,19.0,9.0,47.5,1.748621491715312
6642,SOAD20000,Navaldia,Yes,Flood Risk Reduction,Earth,14.563,0.57,74000.0,1963.0,2006.0,0.14381,13.31645,Missing,5.0,43.06,Low,Not Rated,2014.0,0.0658,31.5,4.8,14.8,51.1,1.7521388981491328
6800,SOAD03012,Navaldia,Yes,Hydroelectric,Gravity,3.856,0.05,59465.4,1914.0,2005.0,0.0,0.0,Missing,0.0,14.774,Low,Not Rated,2014.0,0.068,4.9,14.5,13.66,33.06,1.7524021565169097
4842,SOAD16463,Navaldia,No,Recreation,Earth,6.729,0.167,20323.79999999999,1959.0,1996.0,0.14381,0.0,Missing,0.0,10.406,Low,Not Rated,2014.0,0.0658,8.2,6.7,5.2,20.1,1.760333347320557
4685,SOAD00369,Navaldia,Yes,Other,Earth,54.169,0.287,498482.2,1967.0,1992.0,0.22064,0.0,Missing,5.0,34.734,Low,Satisfactory,2016.6,0.0498,27.5,5.1,6.74,39.34,1.76114109903574
6772,SOAD11472,Navaldia,Yes,Flood Risk Reduction,Earth,17.346,0.336,118170.0,1967.0,2005.0,0.0925899999999999,13.31645,Missing,5.0,26.454,Low,Not Rated,2014.0,0.0745,15.2,4.9,15.740000000000002,35.84,1.761932716369629
1799,SOAD08661,Navaldia,No,Other,Earth,4.138,0.417,13876.400000000023,1986.0,1997.0,0.12608,2.66329,Missing,0.0,13.494,Low,Not Rated,2014.0,0.0889,9.2,5.2,6.820000000000002,21.22,1.765671276003122
1761,SOAD15445,Navaldia,Yes,Other,Earth,7.245,0.68,36021.600000000006,1979.0,2006.0,0.04137,2.66329,Missing,5.0,20.408,Low,Satisfactory,2014.6,0.0408,16.0,14.5,6.459999999999999,36.96,1.7679701668024064
2509,SOAD07513,Navaldia,Yes,Recreation,Rockfill,4.108,0.07,515348.00000000006,1800.0,2008.0,0.11623,1672.54612,Missing,5.0,6.086000000000004,Low,Fair,2017.4,0.049,14.8,6.4,9.3,30.500000000000004,1.7689373437315228
941,SOAD08777,Navaldia,Yes,Recreation,Earth,5.008,0.193,17516.600000000006,1915.0,2006.0,0.0591,21.30632,Missing,5.0,10.324,Low,Poor,2014.2,0.0757,11.4,11.3,3.6,26.300000000000004,1.778516169637442
6403,SOAD01941,Navaldia,Yes,Flood Risk Reduction,Earth,19.759,0.307,106250.0,1967.0,2006.0,0.07486,13.31645,Missing,5.0,26.098,Low,Not Rated,2014.0,0.0646,5.9,15.4,13.380000000000004,34.68000000000001,1.7798036192357545
638,SOAD17966,Navaldia,Yes,Recreation,Concrete,6.795,0.077,7034.0,1903.0,2005.0,0.08471,23.96961,Missing,5.0,22.126,Low,Unsatisfactory,2014.2,0.0881,4.9,12.2,8.7,25.8,1.780360847711563
