ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD17206,Lyndrassia,Yes,Other,Earth,12.642,0.133,77600.0,2002.0,1998.0,0.08077,3.1959479999998166,Uncontrolled,3.0,0.9879999999999995,High,Not Rated,2010.2,0.0951,27.1,863.9,5.98,896.98,39.34546874061227
SOAD17601,Lyndrassia,Yes,Recreation,Earth,14.216,0.175,46400.0,2012.0,1992.0,0.03743,1.0653159999997115,Uncontrolled,2.0,1.54,High,Unsatisfactory,2008.6,0.1175,12.7,552.7,9.5,574.9000000000001,33.671829482540495
SOAD17642,Lyndrassia,Yes,Missing,Missing,14.396,0.1872,91072.6,2018.0,2003.0,2.587792,0.5326580000000831,Missing,3.0,9.43,High,Not Rated,2019.0,0.0792,939.5,181.0,53.56,1174.06,61.13558643072843
SOAD18020,Lyndrassia,Yes,Missing,Earth,28.472,0.2636,0.0,1987.0,2005.0,0.734022,46.34124599999996,Missing,0.0,2.43,Significant,Satisfactory,2011.0,0.1325,375.1,318.3,16.6,710.0000000000001,51.339656114578254
SOAD19679,Lyndrassia,Yes,Recreation,Earth,14.637,0.225,181005.0,1979.0,2008.0,0.11426,2.663289999999733,Uncontrolled,3.0,4.94,High,Not Rated,2012.4,0.111,30.4,927.7,4.9,963.0,41.39866594970226
SOAD12764,Lyndrassia,Yes,Flood Risk Reduction,Earth,13.925,0.1,30000.0,1989.0,1989.0,0.00788,0.0,Uncontrolled,2.0,7.74,High,Satisfactory,2007.0,0.0905,10.8,129.6,4.519999999999996,144.92000000000002,6.020150183141232
SOAD00979,Lyndrassia,Yes,Recreation,Earth,14.781,0.108,0.0,1996.0,2007.0,1.263952,2695.782138,Missing,1.0,1.69,High,Missing,2018.8,0.1556,479.6,579.1,6.2,1064.9,82.95470227748156
SOAD09276,Lyndrassia,Yes,Other,Earth,22.852,0.1,43000.0,1993.0,1997.0,0.00788,0.0,Uncontrolled,2.0,21.262,Significant,Satisfactory,2007.0,0.114,35.1,293.8,6.779999999999999,335.68,13.495044622421265
SOAD07932,Lyndrassia,Yes,Other,Earth,14.982,0.07,0.0,1988.0,1988.0,0.00394,0.0,Uncontrolled,2.0,9.2,High,Satisfactory,2008.0,0.1094,9.9,248.4,4.279999999999998,262.58,13.334058457314967
SOAD20522,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,15.395,0.073,0.0,1989.0,1991.0,0.00197,0.0,Uncontrolled,5.0,9.51,Significant,Not Rated,2007.0,0.1375,28.9,162.5,15.7,207.1,15.005161271244287
SOAD03129,Lyndrassia,Yes,Missing,Earth,16.055,0.053,74600.00000000003,1999.0,1999.0,0.00394,0.0,Missing,3.0,6.780000000000001,Significant,Satisfactory,2007.0,0.1143,37.2,379.4,6.000000000000002,422.6,36.23424352556467
SOAD16517,Lyndrassia,No,Missing,Earth,10.489,0.027,0.0,1985.0,1995.0,0.00591,21.30632,Missing,0.0,0.0,Significant,Not Rated,2014.0,0.1392,39.4,287.2,26.380000000000003,352.98,21.004992987960577
SOAD16190,Lyndrassia,Yes,Missing,Earth,19.243,0.053,142300.0,1970.0,2011.0,0.00394,0.0,Uncontrolled,3.0,0.1,High,Satisfactory,2012.0,0.0811,26.7,137.0,6.68,170.38,9.214249123260378
SOAD08735,Lyndrassia,No,Missing,Earth,17.885,0.14,36768.40000000002,1966.0,2002.0,0.07486,868.23254,Uncontrolled,1.0,14.088,High,Poor,2019.0,0.1245,46.5,512.9,7.040000000000001,566.4399999999999,37.27536246240139
SOAD14049,Lyndrassia,Yes,Recreation,Earth,6.984,0.127,0.0,1963.0,2012.0,0.3790279999999999,10.120501999999988,Missing,1.0,71.71,Significant,Missing,2018.4,0.1273,249.2,191.3,4.9,445.4,32.549186347424985
SOAD16126,Lyndrassia,No,Recreation,Earth,6.16,0.2194,0.0,1990.0,1996.0,0.00788,727.07817,Uncontrolled,0.0,1.66,High,Not Rated,2016.0,0.0874,17.0,667.1,7.3,691.4,15.270354460179805
SOAD01088,Lyndrassia,No,Missing,Earth,7.251,0.1784,0.0,1946.0,1997.0,0.00788,266.329,Missing,0.0,8.14,High,Not Rated,2014.0,0.107,30.9,199.1,14.14,244.14,14.805490833297371
SOAD08992,Lyndrassia,No,Recreation,Missing,7.043,0.1023999999999999,0.0,1991.0,1975.0,0.00788,1150.0086220000003,Missing,0.0,0.0,High,Not Rated,2019.0,0.0973,40.6,890.8,7.1,938.5,39.06964999809861
SOAD00525,Lyndrassia,Yes,Recreation,Earth,21.487,0.077,35000.0,1995.0,1995.0,0.01576,0.0,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.0843,5.5,925.7,5.2,936.4,33.88138758093118
SOAD11043,Lyndrassia,No,Recreation,Missing,7.922,0.4196,0.0,1990.0,1997.0,0.00788,991.809196,Missing,0.0,0.0,Significant,Not Rated,2016.8,0.1553,12.3,347.8,3.7,363.8,20.679185750335456
SOAD20623,Lyndrassia,No,Recreation,Missing,7.612,0.1008,0.0,1990.0,1983.0,0.00788,1288.499702,Missing,0.0,0.0,High,Not Rated,2018.8,0.1459,19.4,317.7,7.1,344.2,16.575278762727976
SOAD07856,Lyndrassia,Yes,Flood Risk Reduction,Earth,14.225,0.117,45000.0,1992.0,1991.0,0.01576,0.0,Uncontrolled,3.0,0.0,High,Satisfactory,2007.0,0.0924,42.4,216.5,5.459999999999999,264.36,9.43859567284584
SOAD03483,Lyndrassia,No,Grade Stabilization,Earth,11.399,0.071,7290.0,1993.0,2008.0,0.05319,1251.7463,Uncontrolled,0.0,34.092,Low,Not Rated,2016.0,0.0772,18.7,10.5,17.5,46.7,1.74429157525301
SOAD03983,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.229,0.043,12723.79999999996,1938.0,1991.0,0.1591759999999999,34.622769999999946,Missing,1.0,10.07,Low,Missing,2017.6,0.0782,19.0,334.5,12.499999999999998,366.0,12.7688959389925
SOAD06212,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.247,0.133,2000.0,1965.0,2000.0,0.00788,93.21515,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0931,33.0,22.8,17.04,72.84,2.614632585793734
SOAD06951,Lyndrassia,Yes,Flood Risk Reduction,Earth,15.695,0.117,0.0,1992.0,1991.0,0.01773,0.0,Uncontrolled,3.0,0.0,High,Satisfactory,2007.0,0.0858,8.8,707.7,10.38,726.88,27.256295144557953
SOAD14676,Lyndrassia,No,Grade Stabilization,Earth,11.913,0.074,6250.0,1997.0,2000.0,0.00788,0.0,Uncontrolled,0.0,101.95,Low,Not Available,2015.2,0.0921,31.9,96.9,32.6,161.4,8.261287370324135
SOAD00944,Lyndrassia,No,Grade Stabilization,Earth,10.153,0.092,9558.0,1996.0,2008.0,0.00788,234.36952,Uncontrolled,0.0,31.354,Low,Not Rated,2016.2,0.1034,35.8,9.9,29.3,75.0,4.517473094165325
SOAD05797,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.642,0.157,9450.0,1983.0,2007.0,0.03152,873.55912,Missing,0.0,30.604,Low,Not Rated,2014.0,0.1136,12.4,19.3,31.82,63.52,2.0194105619192126
SOAD08010,Lyndrassia,No,Missing,Missing,7.31,0.1039999999999999,0.0,1987.0,1934.0,0.01773,1181.968102,Missing,0.0,0.0,High,Not Rated,2017.8,0.1324,45.1,302.6,4.720000000000002,352.4200000000001,22.64650867149234
SOAD08042,Lyndrassia,No,Grade Stabilization,Earth,11.472,0.073,5313.0,1997.0,2008.0,0.03349,1997.4675,Uncontrolled,0.0,34.092,Low,Not Rated,2015.2,0.0798,45.7,18.3,21.14,85.14,3.0428619879484176
SOAD09511,Lyndrassia,Yes,Missing,Missing,12.921,0.034,0.0,2004.0,2008.0,0.00985,2.66329,Missing,1.0,7.84,Significant,Unsatisfactory,2016.0,0.1919,20.7,471.7,11.240000000000002,503.64,58.64695892125368
SOAD10809,Lyndrassia,No,Recreation,Earth,10.791,0.1859999999999999,0.0,1989.0,2000.0,0.00788,138.49108,Missing,0.0,11.76,High,Not Rated,2014.0,0.0949,44.6,427.2,4.8,476.6,18.106000313162806
SOAD14804,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Missing,10.557,0.4594,0.0,1990.0,1973.0,0.00788,1003.527672,Missing,0.0,0.0,Significant,Not Rated,2016.4,0.1487,17.4,115.5,5.0,137.9,8.15887982584536
SOAD17444,Lyndrassia,No,Grade Stabilization,Earth,9.692,0.089,7960.0,1995.0,2009.0,0.06501,1858.97642,Uncontrolled,0.0,34.092,Low,Not Rated,2015.2,0.0807,18.4,15.4,21.14,54.94,1.8642110031843184
SOAD19597,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.491,0.153,9180.0,1983.0,1996.0,0.11229,1592.64742,Missing,0.0,24.846,Low,Not Rated,2014.0,0.0633,45.0,15.3,24.88,85.17999999999999,2.6628644044697283
SOAD19832,Lyndrassia,Yes,Irrigation,Earth,9.682,0.09,0.0,1951.0,2006.0,0.1166239999999998,1434.447994,Missing,0.0,50.43,Low,Missing,2015.4,0.1125,15.6,153.1,35.1,203.8,14.306862485408784
SOAD00787,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.937,0.117,2800.0,1962.0,2001.0,0.03349,1669.88283,Uncontrolled,0.0,15.936,Low,Not Rated,2016.4,0.1295,47.3,13.1,25.48,85.88,4.335873191356659
SOAD04209,Lyndrassia,Yes,Missing,Earth,15.981,0.222,30000.0,1980.0,1989.0,0.01773,0.0,Uncontrolled,5.0,17.474,Low,Satisfactory,2007.0,0.0474,42.4,12.0,5.040000000000003,59.44,2.433859207332134
SOAD05241,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.608,0.1,6600.0,1967.0,2005.0,0.00788,1600.63729,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.077,34.7,15.8,29.12,79.62,1.1359527324512602
SOAD06200,Lyndrassia,No,Fish and Wildlife Pond,Earth,11.51,0.163,11556.0,1995.0,2009.0,0.01182,316.93151,Uncontrolled,0.0,33.65,Low,Not Rated,2014.8,0.1201,34.9,16.9,33.1,84.9,3.2119702711701397
SOAD06884,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,14.639,0.133,3111.399999999994,1948.0,2007.0,0.1469619999999998,24.502268000000186,Missing,0.0,20.19,Low,Missing,2016.8,0.1104,11.6,229.6,13.84,255.04,13.691442878246306
SOAD11807,Lyndrassia,No,Other,Earth,12.239,0.3974,0.0,1967.0,1996.0,0.00788,149.14424,Missing,0.0,0.0,Low,Not Rated,2014.0,0.08,39.5,209.5,8.360000000000001,257.36,9.937927509844304
SOAD12364,Lyndrassia,No,Grade Stabilization,Earth,10.979,0.093,7262.0,2002.0,2007.0,0.00788,290.29861,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0878,42.0,9.6,33.46,85.06,3.674258110970259
SOAD17341,Lyndrassia,No,Other,Missing,8.921,0.5532,0.0,1983.0,1973.0,0.00788,495.37194,Missing,0.0,21.56,Low,Not Rated,2016.8,0.0593,39.0,102.8,5.059999999999999,146.86,3.2254763759672644
SOAD19003,Lyndrassia,No,Grade Stabilization,Earth,11.324,0.098,9558.0,1991.0,2007.0,0.00788,2471.53312,Uncontrolled,0.0,34.092,Low,Not Rated,2016.0,0.0692,38.9,5.9,11.74,56.54,2.24998002871871
SOAD19272,Lyndrassia,No,Recreation,Missing,11.092,0.1382,0.0,1983.0,1976.0,0.00788,53.2658,Missing,0.0,1.56,Low,Not Rated,2016.8,0.0795,43.0,470.4,4.0,517.4,14.606144324690103
SOAD01658,Lyndrassia,No,Grade Stabilization,Earth,8.902,0.123,9660.0,2009.0,2009.0,0.04925,356.88086,Uncontrolled,0.0,29.55,Low,Not Rated,2014.4,0.0889,6.3,11.1,33.46,50.86,2.8806239593029024
SOAD01811,Lyndrassia,No,Grade Stabilization,Earth,11.695,0.08,6151.0,1995.0,2007.0,0.06501,2407.61416,Uncontrolled,0.0,34.054,Low,Not Rated,2014.4,0.0796,24.8,6.2,21.14,52.14,1.6632716238498688
SOAD03452,Lyndrassia,No,Grade Stabilization,Earth,11.688,0.091,7528.0,1991.0,2008.0,0.02561,1273.05262,Uncontrolled,0.0,33.504,Low,Not Rated,2015.2,0.0832,17.1,21.4,26.72,65.22,3.0628249805420635
SOAD06864,Lyndrassia,No,Grade Stabilization,Earth,12.755,0.072,4515.0,1994.0,1972.0,0.0788,3129.36575,Uncontrolled,5.0,31.858,Low,Not Rated,2017.4,0.078,6.1,17.5,12.7,36.3,1.6500134367495773
SOAD08262,Lyndrassia,No,Grade Stabilization,Earth,9.363,0.101,6473.0,1994.0,2008.0,0.08077,775.01739,Uncontrolled,0.0,31.354,Low,Not Rated,2015.4,0.1034,6.4,17.6,29.3,53.3,3.06231573484838
SOAD09396,Lyndrassia,Yes,Irrigation,Earth,23.842,0.193,43191.80000000002,1950.0,1993.0,0.0413699999999996,48.47187800000006,Missing,3.0,1.69,Low,Missing,2017.2,0.088,7.2,498.6,10.3,516.1,29.88944039642811
SOAD12125,Lyndrassia,No,Missing,Earth,11.628,0.1149999999999999,0.0,1972.0,1966.0,0.00788,71.90883,Missing,0.0,25.04,Low,Not Rated,2014.0,0.1051,14.0,394.0,31.12,439.12,18.898533858656883
SOAD14713,Lyndrassia,No,Grade Stabilization,Earth,11.528,0.073,6519.0,1993.0,2008.0,0.02561,322.25809,Uncontrolled,0.0,33.504,Low,Not Rated,2017.0,0.0991,28.0,5.9,29.72,63.62,2.620891168266535
SOAD19269,Lyndrassia,No,Grade Stabilization,Earth,10.809,0.113,8360.0,2006.0,2009.0,0.06107,676.47566,Uncontrolled,0.0,45.94,Low,Not Rated,2014.4,0.1193,46.7,6.0,33.1,85.80000000000001,4.4256100840866575
SOAD20303,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.005,0.133,20000.0,1972.0,1983.0,0.00788,322.25809,Uncontrolled,0.0,39.738,Low,Not Rated,2015.0,0.0573,26.9,7.3,22.92,57.11999999999999,0.7471716758608817
SOAD04236,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.388,0.067,0.0,1916.0,1984.0,0.1465679999999998,28.76353199999994,Missing,0.0,92.16,Low,Missing,2014.2,0.0756,13.1,149.8,35.440000000000005,198.34,14.830585913658142
SOAD04491,Lyndrassia,No,Grade Stabilization,Earth,11.103,0.088,8982.0,1995.0,2007.0,0.15957,10541.30182,Uncontrolled,0.0,30.416,Low,Not Rated,2015.2,0.0839,8.1,22.2,33.46,63.76,2.717390836775303
SOAD05526,Lyndrassia,No,Grade Stabilization,Earth,11.089,0.087,5713.0,2006.0,2007.0,0.00788,1118.5818,Uncontrolled,0.0,30.416,Low,Not Rated,2014.4,0.0824,5.9,5.1,26.72,37.72,1.3202111065387725
SOAD09089,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.81,0.183,13890.0,2002.0,2006.0,0.05713,1861.63971,Uncontrolled,0.0,33.504,Low,Not Rated,2014.4,0.0838,34.6,4.9,26.72,66.22,2.0732827960699796
SOAD11405,Lyndrassia,Yes,Missing,Earth,13.084,0.08,55339.0,1970.0,1992.0,0.00591,0.0,Uncontrolled,2.0,0.84,High,Satisfactory,2014.0,0.1017,12.2,458.5,5.92,476.62,23.92325604647398
SOAD11757,Lyndrassia,No,Grade Stabilization,Earth,10.062,0.093,8522.0,2005.0,2009.0,0.0453099999999999,2831.07727,Uncontrolled,0.0,45.94,Low,Not Rated,2015.2,0.1182,11.5,20.1,33.1,64.7,3.6269707269966602
SOAD13101,Lyndrassia,No,Fish and Wildlife Pond,Earth,12.862,0.087,9893.0,2000.0,1973.0,0.03349,719.0883,Uncontrolled,5.0,48.05,Low,Not Rated,2016.8,0.0709,33.1,9.2,15.64,57.94,2.0321314010769127
SOAD14315,Lyndrassia,No,Grade Stabilization,Earth,11.094,0.073,7788.0,2007.0,2009.0,0.04137,178.44043,Uncontrolled,0.0,32.638,Low,Not Rated,2015.2,0.1082,16.8,14.6,26.14,57.54,3.032498930543661
SOAD16038,Lyndrassia,No,Grade Stabilization,Earth,11.398,0.117,7455.0,1997.0,2008.0,0.00788,609.89341,Uncontrolled,0.0,34.092,Low,Not Rated,2015.2,0.079,45.8,20.0,21.14,86.94,3.625566249042749
SOAD16478,Lyndrassia,No,Grade Stabilization,Earth,10.047,0.076,5974.0,2017.0,2003.0,0.00788,0.0,Uncontrolled,5.0,28.5,Low,Not Available,2020.0,0.0656,36.4,413.1,26.22,475.72,21.783653820306064
SOAD16803,Lyndrassia,No,Other,Earth,13.721,0.092,6373.0,1997.0,2007.0,0.05122,1318.32855,Uncontrolled,0.0,45.244,Low,Not Rated,2018.2,0.1009,28.6,20.9,6.5600000000000005,56.06,1.6900047550350428
SOAD17753,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.678,0.062,8215.0,1989.0,2008.0,0.05713,2085.35607,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0983,22.8,19.9,33.62,76.32,2.4615143412351608
SOAD17880,Lyndrassia,No,Grade Stabilization,Earth,11.248,0.1,7075.0,2004.0,2007.0,0.05713,1542.04491,Uncontrolled,0.0,33.504,Low,Not Rated,2014.4,0.0968,15.4,8.8,30.44,54.64,2.6799136665463448
SOAD17927,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.302,0.054,5964.0,1989.0,2009.0,0.03349,934.81479,Uncontrolled,0.0,34.516,Low,Not Rated,2014.8,0.1003,20.1,18.9,28.02,67.02,2.5818751077353954
SOAD18712,Lyndrassia,No,Grade Stabilization,Earth,10.397,0.088,5645.0,1998.0,2009.0,0.05319,945.46795,Uncontrolled,0.0,30.416,Low,Not Rated,2015.2,0.0796,5.4,5.0,21.14,31.54,1.4826691060513257
SOAD19386,Lyndrassia,No,Grade Stabilization,Earth,11.809,0.153,7120.0,1973.0,2000.0,0.00788,905.5186,Uncontrolled,0.0,34.516,Low,Not Rated,2016.4,0.124,9.8,13.2,29.68,52.68,3.25028777718544
SOAD19621,Lyndrassia,No,Grade Stabilization,Earth,10.445,0.108,6435.0,1996.0,2000.0,0.03349,2298.41927,Uncontrolled,0.0,31.354,Low,Not Rated,2014.8,0.1183,6.7,17.1,33.1,56.900000000000006,3.455995437502861
SOAD19752,Lyndrassia,No,Grade Stabilization,Earth,11.758,0.093,10167.0,1990.0,2000.0,0.04925,2162.59148,Uncontrolled,0.0,31.354,Low,Not Rated,2017.0,0.1104,6.5,18.2,25.68,50.38,2.961701606065035
SOAD00040,Lyndrassia,No,Grade Stabilization,Earth,10.367,0.089,7087.0,2002.0,2000.0,0.02561,524.66813,Uncontrolled,0.0,33.65,Low,Not Rated,2014.8,0.127,35.0,23.3,31.82,90.12,5.100053472965956
SOAD02499,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.096,0.078,6474.0,1989.0,2009.0,0.08274,2897.65952,Uncontrolled,0.0,34.516,Low,Not Rated,2014.8,0.1008,12.2,6.3,33.62,52.12,1.500348738655448
SOAD03001,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,16.796,0.067,0.0,1973.0,2000.0,0.02364,0.0,Missing,3.0,14.5,Low,Not Rated,2007.0,0.122,23.4,149.2,20.04,192.64,12.281850395202635
SOAD06132,Lyndrassia,No,Grade Stabilization,Earth,10.976,0.117,10913.0,2005.0,2008.0,0.01773,793.6604199999999,Uncontrolled,0.0,29.76,Low,Not Rated,2014.8,0.0682,32.0,17.9,11.74,61.64,2.290604274123907
SOAD06955,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.837,0.108,8200.0,2001.0,2002.0,0.07683,3086.75311,Uncontrolled,0.0,34.092,Low,Not Rated,2015.4,0.0634,6.7,12.3,16.6,35.6,0.6092444889247418
SOAD07911,Lyndrassia,No,Grade Stabilization,Earth,11.687,0.067,6370.0,2006.0,2008.0,0.04334,1121.24509,Uncontrolled,0.0,31.594,Low,Not Rated,2017.0,0.064,31.6,23.4,16.6,71.6,3.0234443977475163
SOAD08749,Lyndrassia,No,Recreation,Earth,8.845,0.198,0.0,1965.0,1961.0,0.01773,6714.15409,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1292,11.8,684.6,6.3,702.6999999999999,18.69300419781357
SOAD09199,Lyndrassia,No,Grade Stabilization,Earth,10.062,0.117,5430.0,1976.0,2003.0,0.04925,1222.45011,Uncontrolled,0.0,39.738,Low,Not Rated,2017.0,0.0613,7.8,17.8,22.92,48.52,1.1408083057403564
SOAD10193,Lyndrassia,Yes,Missing,Earth,12.262,0.07,112807.6,1982.0,2008.0,0.01182,0.0,Missing,5.0,7.6179999999999986,Significant,Satisfactory,2014.0,0.1123,32.3,125.2,5.940000000000003,163.44,15.01725218474865
SOAD11694,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.957,0.047,17366.400000000023,1960.0,1996.0,0.1205639999999999,70.84351399999991,Missing,1.0,28.27,Low,Missing,2017.0,0.0837,22.7,362.6,18.22,403.52,15.816489977836609
SOAD13670,Lyndrassia,No,Recreation,Earth,10.46,0.1,7600.0,1974.0,2000.0,0.0886499999999999,3185.29484,Uncontrolled,0.0,20.8,Low,Not Rated,2014.2,0.0977,32.4,6.0,5.2,43.6,1.530453473329544
SOAD15245,Lyndrassia,No,Grade Stabilization,Earth,13.099,0.103,8022.0,1980.0,1966.0,0.00788,404.82008,Uncontrolled,5.0,99.602,Low,Not Rated,2017.6,0.0351,24.4,6.3,13.72,44.42,1.7588751178979873
